,데이터 시간,시리얼번호,미세먼지(/),초미세먼지(/),이산화탄소(ppm),휘발성유기화합물(ppb),온도(C),습도(%),소음(dB),통합실내지수
1360,2024-03-26 16:50,ICW0W2000951,4,1,436,395,22.7,34,77,95
1361,2024-03-26 16:44,ICW0W2000944,0,0,1049,277,20.7,38,75,95
1362,2024-03-26 16:50,ICW0W2000933,5,1,424,56,22.6,29,50,100
1363,2024-03-26 16:50,ICW0W2000926,0,0,163,244,27.4,29,52,92
1364,2024-03-26 16:50,ICW0W2000924,8,2,994,531,22.8,35,70,91
1365,2024-03-26 16:50,ICW0W2000922,1,0,360,29,22.2,33,61,100
1366,2024-03-26 16:50,V01T1623130,1,1,650,157,20.6,34,30,97
1367,2024-03-26 16:50,V01T1623129,24,12,668,239,25.5,26,38,89
1368,2024-03-26 16:50,V01T1623123,12,6,983,,24.6,30,43,91
1369,2024-03-13 15:23,V01T1623121,55,24,426,132,18,22,43,92
1370,2024-03-26 16:49,V01T1623118,1,1,527,169,24.8,27,39,95
1371,2024-03-26 16:49,V01T1623117,1,1,1179,627,24.9,29,53,81
1372,2024-03-26 16:50,V01T1623116,33,15,2500,127,21.3,38,42,79
1373,2024-03-26 16:50,V01T1623113,14,7,690,154,25.2,24,31,92
1374,2024-03-26 16:50,V01T1623112,47,21,1022,382,26.5,32,32,82
1375,2024-03-26 16:50,V01T1623109,12,6,2362,218,13.1,47,42,74
1376,2024-03-14 8:08,V01T1623108,39,18,623,125,20.3,26,33,92
1377,2024-03-26 16:50,V01T1623105,9,5,648,284,21.3,29,65,94
1378,2024-03-26 16:50,V01T1623102,1,1,1395,655,27.9,24,38,73
1379,2024-03-26 16:50,V01T1623100,4,2,442,149,23.2,31,30,98
1380,2024-03-26 16:50,ICW0W2000512,3,1,500,93,24,28,61,99
1381,2024-03-26 16:50,ICW0W2000507,0,0,871,267,25.8,30,65,92
1382,2024-03-26 16:50,ICW0W2000505,0,0,980,507,21.2,37,75,93
1383,2024-03-26 16:50,ICW0W2000503,0,0,676,461,23.6,34,50,91
1384,2024-03-26 16:50,ICW0W2000501,1,0,1033,3464,22.6,34,72,77
1385,2024-03-26 16:50,ICW0W2000500,0,0,2500,45,22.8,34,61,80
1386,2024-03-26 16:50,ICW0W2000459,1,0,700,11,24.9,30,62,96
1387,2024-03-26 16:50,ICW0W2000455,1,0,159,45,19.4,41,66,100
1388,2024-03-26 16:50,ICW0W2000447,5,1,1616,815,22.9,44,65,82
1389,2024-03-26 16:50,ICW0W2000398,2,0,580,57,25.3,27,75,96
1390,2024-03-25 10:31,ICW0W2000388,11,3,592,248,17.8,35,53,96
1391,2024-03-21 16:09,ICW0W2000382,16,5,500,0,23.3,20,63,98
1392,2024-01-15 14:01,ICW0W2000381,8,2,2500,123,26,15,53,72
1393,2024-03-26 16:50,ICW0W2000380,11,2,1243,75,20.2,40,72,94
1394,2024-03-13 8:57,ICW0W2000373,68,18,521,107,15.3,34,69,84
1395,2024-03-26 16:50,ICW0W2000287,2,0,1056,122,21.9,34,51,92
1396,2023-12-01 13:35,ICW0W2000285,23,4,921,1027,14.7,22,61,70
1397,2024-03-26 16:50,ICW0W2000275,0,0,596,244,19.4,40,49,100
1398,2024-02-27 11:02,ICW0W2000263,15,3,430,42,20.9,24,65,99
1399,2024-03-26 16:50,ICW0W2000262,3,0,576,17,15.7,40,58,99
1400,2024-03-26 16:50,ICW0W2000248,0,0,1914,640,24.1,30,59,74
1401,2024-03-26 16:49,ICW0W2100481,0,0,1520,5567,22,43,65,72
1402,2024-03-14 9:08,ICW0W2100587,55,20,392,6000,24.8,23,69,62
1403,2024-03-26 16:49,ICW0W2100582,5,2,626,43,22.3,30,71,98
1404,2024-03-26 16:49,ICW0W2100579,3,1,0,1041,25.8,21,65,79
1405,2024-03-26 16:50,ICW0W2100562,2,1,636,1512,26.4,21,69,76
1406,2024-03-26 16:49,ICW0W2100560,1,0,515,6000,23.7,25,57,69
1408,2024-03-27 9:00,ICW0W2100481,8,2,572,995,21.1,36,61,84
1409,2024-03-14 9:08,ICW0W2100587,55,20,392,6000,24.8,23,69,62
1410,2024-03-27 9:00,ICW0W2100582,17,6,694,0,21,34,67,97
1411,2024-03-27 9:00,ICW0W2100579,10,4,0,130,24.1,23,62,97
1412,2024-03-27 9:01,ICW0W2100562,36,20,654,1669,22,28,83,73
1413,2024-03-27 9:00,ICW0W2100560,4,1,805,6000,24.2,28,63,65
1414,2024-03-27 9:00,ICW0W2100549,4,1,390,33,17.5,37,64,100
1415,2024-03-27 9:00,ICW0W2100509,12,4,29,3678,21.6,29,68,75
1416,2024-03-27 9:00,ICW0W2100506,2,0,22,8,20,33,58,100
1417,2024-03-19 17:57,ICW0W2100499,33,13,500,548,20.5,30,82,86
1418,2024-03-19 13:26,ICW0W2100498,36,13,1781,645,24.5,41,86,77
1419,2024-03-27 9:00,ICW0W2100497,5000,2100,563,11,20.3,29,81,40
1420,2024-03-27 9:03,ICW0W2100491,4,2,798,4338,22.9,28,71,72
1421,2024-03-27 9:00,ICW0W2100489,5,2,164,26,22.9,30,76,100
1422,2024-03-27 9:00,ICW0W2100488,34,13,355,20,19.9,28,64,96
1423,2024-03-27 9:00,ICW0W2100485,12,4,608,0,22.1,32,73,98
1424,2024-03-27 9:00,ICW0W2100479,19,7,702,100,24.9,29,80,92
1425,2024-03-27 9:00,ICW0W2100467,5,2,,6000,22.8,28,85,63
1426,2024-02-17 23:27,ICW0W2100466,24,9,516,366,19.9,31,55,92
1427,2024-03-18 14:19,ICW0W2100463,33,10,791,935,22.7,21,71,77
1428,2024-03-27 9:00,ICW0W2100462,17,7,199,197,22.4,30,66,97
1429,2024-03-27 9:00,ICW0W2100460,3,1,601,0,21.9,30,68,99
1430,2024-02-27 19:25,ICW0W2100459,83,34,514,44,19.9,26,66,88
1431,2024-02-28 10:22,ICW0W2100457,12,4,1423,123,18.1,35,67,86
1432,2024-03-27 9:00,ICW0W2100455,14,5,843,0,23.4,41,66,100
1433,2024-03-27 9:00,ICW0W2001000,8,5,52,39,18.1,33,59,100
1434,2024-03-27 9:00,ICW0W2000996,7,7,565,104,20.7,32,61,97
1435,2024-03-27 9:00,ICW0W2000991,30,20,543,48,16.3,38,69,95
1436,2024-02-20 14:27,ICW0W2000990,3,2,1052,6645,21,34,63,71
1437,2024-03-27 9:00,ICW0W2000987,17,11,576,45,22.5,29,62,96
1438,2024-03-27 9:00,ICW0W2000983,19,13,160,53,13.3,42,69,95
1439,2024-03-27 9:00,ICW0W2000978,10,6,490,141,20.9,30,53,97
1440,2024-03-27 9:00,ICW0W2000977,24,17,502,27,21.8,30,72,95
1441,2024-03-27 9:00,ICW0W2000974,44,29,1107,1557,18.1,42,69,80
1442,2024-03-27 9:00,ICW0W2000973,5,4,455,219,19.6,32,63,97
1443,2024-03-27 9:00,ICW0W2000972,5,4,569,63,21.4,27,64,98
1444,2024-03-27 9:00,ICW0W2000968,7,5,628,168,26.4,24,75,93
1445,2024-03-27 9:00,ICW0W2000964,23,15,535,80,17.3,33,71,92
1446,2024-03-27 9:00,ICW0W2000956,8,4,803,1229,20.6,37,51,82
1447,2024-03-27 9:00,ICW0W2000955,12,8,508,173,14.2,38,64,93
1448,2024-03-27 9:00,ICW0W2000951,20,6,361,33,22.5,34,73,98
1449,2024-03-27 9:00,ICW0W2000944,8,6,480,89,17.6,38,58,99
1450,2024-03-27 9:00,ICW0W2000933,20,6,374,35,20.9,31,56,98
1451,2024-03-27 9:00,ICW0W2000926,13,4,162,32,24.2,26,55,97
1452,2024-03-27 9:00,ICW0W2000924,9,2,502,10,20.4,33,61,99
1453,2024-03-27 9:00,ICW0W2000922,6,2,322,59,21.8,39,69,100
1454,2024-03-27 9:00,V01T1623130,17,8,432,125,17,36,30,98
1455,2024-03-27 7:53,V01T1623129,8,4,580,125,22.2,29,30,97
1456,2024-03-27 9:00,V01T1623123,5,2,512,129,22.1,28,33,98
1457,2024-03-13 15:23,V01T1623121,55,24,426,132,18,22,43,92
1458,2024-03-27 8:59,V01T1623118,1,1,436,126,20.8,29,30,99
1459,2024-03-27 8:59,V01T1623117,23,11,459,125,23.5,27,30,95
1460,2024-03-27 9:00,V01T1623116,37,17,2500,136,19.1,37,35,78
1461,2024-03-27 9:00,V01T1623113,1,1,472,132,24.6,22,31,96
1462,2024-03-27 9:00,V01T1623112,1,1,479,126,23.8,29,30,99
1463,2024-03-27 9:00,V01T1623109,24,11,2362,126,12.6,48,41,73
1464,2024-03-14 8:08,V01T1623108,39,18,623,125,20.3,26,33,92
1465,2024-03-27 9:00,V01T1623105,13,6,415,126,21.3,27,30,97
1466,2024-03-27 9:00,V01T1623102,16,8,598,125,26.6,21,30,93
1467,2024-03-27 9:00,V01T1623100,10,5,405,134,23.2,29,30,98
1468,2024-03-27 9:00,ICW0W2000512,15,6,539,23,31.6,23,71,88
1469,2024-03-27 9:00,ICW0W2000507,2,1,604,17,20.4,33,50,99
1470,2024-03-27 9:00,ICW0W2000505,3,1,442,303,23.5,31,55,96
1471,2024-03-27 9:00,ICW0W2000503,7,2,456,739,17,39,46,87
1472,2024-03-27 9:00,ICW0W2000501,9,3,403,1291,19.3,33,49,79
1473,2024-03-27 9:00,ICW0W2000500,5,3,2500,78,18.3,40,59,86
1474,2024-03-27 9:00,ICW0W2000459,6,2,561,5,22.4,31,63,99
1475,2024-03-27 9:00,ICW0W2000455,8,2,214,121,20.9,42,61,100
1476,2024-03-27 9:00,ICW0W2000447,5,2,344,222,20.5,33,48,98
1477,2024-03-27 9:00,ICW0W2000398,26,10,531,19,19,36,65,100
1478,2024-03-25 10:31,ICW0W2000388,11,3,592,248,17.8,35,53,96
1479,2024-03-21 16:09,ICW0W2000382,16,5,500,0,23.3,20,63,98
1480,2024-01-15 14:01,ICW0W2000381,8,2,2500,123,26,15,53,72
1481,2024-03-27 9:00,ICW0W2000380,5,2,349,274,18.2,40,49,100
1482,2024-03-13 8:57,ICW0W2000373,68,18,521,107,15.3,34,69,84
1483,2024-03-27 9:00,ICW0W2000287,4,1,390,36,21.9,30,53,100
1484,2023-12-01 13:35,ICW0W2000285,23,4,921,1027,14.7,22,61,70
1485,2024-03-27 9:00,ICW0W2000275,1,0,531,280,18.1,41,51,100
1486,2024-02-27 11:02,ICW0W2000263,15,3,430,42,20.9,24,65,99
1487,2024-03-27 9:00,ICW0W2000262,23,9,466,16,15.1,40,56,97
1488,2024-03-27 9:00,ICW0W2000248,1,0,1492,552,19.6,32,63,80
1489,2024-03-27 8:59,ICW0W2100481,8,3,568,1030,21,36,65,83
1490,2024-03-14 9:08,ICW0W2100587,55,20,392,6000,24.8,23,69,62
1491,2024-03-27 8:59,ICW0W2100582,15,6,684,0,21,34,69,97
1492,2024-03-27 8:59,ICW0W2100579,9,3,0,127,24,23,62,100
1493,2024-03-27 9:00,ICW0W2100562,33,18,669,1955,22,28,83,73
1494,2024-03-27 8:59,ICW0W2100560,5,2,798,6000,24.2,28,66,65
1496,2024-03-27 11:09,ICW0W2100481,23,9,1178,6000,21.8,41,75,74
1497,2024-03-14 9:08,ICW0W2100587,55,20,392,6000,24.8,23,69,62
1498,2024-03-27 11:09,ICW0W2100582,29,12,651,0,21,32,64,95
1499,2024-03-27 11:09,ICW0W2100579,16,6,0,1353,25.9,23,62,77
1500,2024-03-27 11:10,ICW0W2100562,21,12,590,780,23.8,25,60,82
1501,2024-03-27 11:09,ICW0W2100560,11,3,1127,6000,24.4,29,58,67
1502,2024-03-27 11:09,ICW0W2100549,7,2,608,51,17.9,37,73,99
1503,2024-03-27 11:09,ICW0W2100509,17,6,97,6000,23.4,29,66,69
1504,2024-03-27 11:09,ICW0W2100506,0,0,54,35,17,38,63,100
1505,2024-03-19 17:57,ICW0W2100499,33,13,500,548,20.5,30,82,86
1506,2024-03-19 13:26,ICW0W2100498,36,13,1781,645,24.5,41,86,77
1507,2024-03-27 11:09,ICW0W2100497,5000,2100,910,35,22.3,29,70,39
1508,2024-03-27 11:12,ICW0W2100491,25,15,746,12014,25.2,28,82,53
1509,2024-03-27 11:09,ICW0W2100489,9,3,191,3,24,31,86,100
1510,2024-03-27 11:09,ICW0W2100488,15,5,435,178,22.1,26,65,97
1511,2024-03-27 11:09,ICW0W2100485,15,5,1451,0,23.4,37,75,86
1512,2024-03-27 11:10,ICW0W2100479,25,10,448,92,24.6,26,70,93
1513,2024-03-27 11:09,ICW0W2100467,11,4,,6000,23.7,30,84,62
1514,2024-02-17 23:27,ICW0W2100466,24,9,516,366,19.9,31,55,92
1515,2024-03-18 14:19,ICW0W2100463,33,10,791,935,22.7,21,71,77
1516,2024-03-27 11:09,ICW0W2100462,35,14,304,45,18,36,62,100
1517,2024-03-27 11:09,ICW0W2100460,34,11,1144,0,23.2,38,79,92
1518,2024-02-27 19:25,ICW0W2100459,83,34,514,44,19.9,26,66,88
1519,2024-02-28 10:22,ICW0W2100457,12,4,1423,123,18.1,35,67,86
1520,2024-03-27 11:09,ICW0W2100455,17,6,1200,6000,26.1,35,74,69
1521,2024-03-27 11:09,ICW0W2001000,81,26,13,38,18.2,34,59,91
1522,2024-03-27 11:09,ICW0W2000996,6,6,662,852,22.2,32,54,82
1523,2024-03-27 11:09,ICW0W2000991,22,15,787,3481,19.8,36,78,75
1524,2024-02-20 14:27,ICW0W2000990,3,2,1052,6645,21,34,63,71
1525,2024-03-27 11:09,ICW0W2000987,9,6,823,113,23.4,29,60,96
1526,2024-03-27 11:09,ICW0W2000983,7,5,76,125,14.7,41,63,100
1527,2024-03-27 11:09,ICW0W2000978,6,4,595,96,21.6,30,43,97
1528,2024-03-27 11:09,ICW0W2000977,11,6,837,608,22.5,35,53,90
1529,2024-03-27 11:09,ICW0W2000974,20,14,997,567,19.6,38,55,88
1530,2024-03-27 11:09,ICW0W2000973,11,8,642,502,20.6,36,62,92
1531,2024-03-27 11:09,ICW0W2000972,11,7,814,305,22.6,28,54,93
1532,2024-03-27 11:09,ICW0W2000968,52,31,740,118,27.4,24,83,82
1533,2024-03-27 11:09,ICW0W2000964,50,30,523,36,17.7,33,82,89
1534,2024-03-27 11:09,ICW0W2000956,46,28,539,59,20.4,34,66,92
1535,2024-03-27 11:09,ICW0W2000955,33,23,502,109,15.8,37,68,89
1536,2024-03-27 11:09,ICW0W2000951,54,16,321,70,23.3,34,66,94
1537,2024-03-27 11:09,ICW0W2000944,10,6,1116,206,21.2,40,79,95
1538,2024-03-27 11:09,ICW0W2000933,36,11,390,75,22.6,31,64,95
1539,2024-03-27 11:09,ICW0W2000926,25,8,112,28,24.4,29,55,96
1540,2024-03-27 11:09,ICW0W2000924,27,8,765,548,21.7,34,67,86
1541,2024-03-27 11:09,ICW0W2000922,12,4,357,54,23.1,37,60,100
1542,2024-03-27 11:09,V01T1623130,1,1,550,170,23.2,28,31,98
1543,2024-03-27 11:09,V01T1623129,8,4,637,146,24.3,28,46,93
1544,2024-03-27 11:09,V01T1623123,6,3,615,131,22.8,28,30,97
1545,2024-03-13 15:23,V01T1623121,55,24,426,132,18,22,43,92
1546,2024-03-27 11:08,V01T1623118,1,1,459,155,22.1,28,41,99
1547,2024-03-27 11:08,V01T1623117,7,3,479,125,23.8,26,30,98
1548,2024-03-27 11:09,V01T1623116,35,16,2500,157,22.7,33,35,74
1549,2024-03-27 11:09,V01T1623113,10,5,562,160,24.7,24,30,93
1550,2024-03-27 11:09,V01T1623112,39,18,471,125,23.7,27,36,93
1551,2024-03-27 11:09,V01T1623109,31,14,2362,125,13.2,48,45,72
1552,2024-03-14 8:08,V01T1623108,39,18,623,125,20.3,26,33,92
1553,2024-03-27 11:09,V01T1623105,11,6,482,134,21,31,36,97
1554,2024-03-27 11:09,V01T1623102,1,1,606,125,26.8,21,31,95
1555,2024-03-27 11:09,V01T1623100,3,1,374,127,23,29,31,99
1556,2024-03-27 11:09,ICW0W2000512,17,7,591,6000,26,29,56,64
1557,2024-03-27 11:09,ICW0W2000507,4,2,711,57,24.3,30,52,95
1558,2024-03-27 11:09,ICW0W2000505,6,2,511,129,25.1,30,57,95
1559,2024-03-27 11:09,ICW0W2000503,31,12,416,51,16.6,39,61,97
1560,2024-03-27 11:09,ICW0W2000501,7,2,446,740,20.4,34,73,86
1561,2024-03-27 11:09,ICW0W2000500,4,2,2500,706,29.7,28,63,68
1562,2024-03-27 11:09,ICW0W2000459,8,3,691,13,24.6,30,71,95
1563,2024-03-27 11:09,ICW0W2000455,11,4,203,101,20.9,40,65,100
1564,2024-03-27 11:09,ICW0W2000447,6,2,577,457,22.7,36,54,94
1565,2024-03-27 11:09,ICW0W2000398,40,15,487,15,19.3,34,60,95
1566,2024-03-25 10:31,ICW0W2000388,11,3,592,248,17.8,35,53,96
1567,2024-03-21 16:09,ICW0W2000382,16,5,500,0,23.3,20,63,98
1568,2024-01-15 14:01,ICW0W2000381,8,2,2500,123,26,15,53,72
1569,2024-03-27 11:09,ICW0W2000380,39,14,601,4372,18.4,42,58,75
1570,2024-03-13 8:57,ICW0W2000373,68,18,521,107,15.3,34,69,84
1571,2024-03-27 11:09,ICW0W2000287,2,0,625,74,24.5,29,55,96
1572,2023-12-01 13:35,ICW0W2000285,23,4,921,1027,14.7,22,61,70
1573,2024-03-27 11:09,ICW0W2000275,4,1,568,227,18.5,40,49,100
1574,2024-02-27 11:02,ICW0W2000263,15,3,430,42,20.9,24,65,99
1575,2024-03-27 11:09,ICW0W2000262,27,10,545,18,17.5,39,55,97
1576,2024-03-27 11:09,ICW0W2000248,24,9,1265,9,19.4,33,63,86
1577,2024-03-27 11:08,ICW0W2100481,25,10,1173,6000,21.8,42,77,74
1578,2024-03-14 9:08,ICW0W2100587,55,20,392,6000,24.8,23,69,62
1579,2024-03-27 11:08,ICW0W2100582,30,12,664,0,21,32,64,95
1580,2024-03-27 11:08,ICW0W2100579,16,6,0,1487,25.9,23,59,77
1581,2024-03-27 11:09,ICW0W2100562,22,12,596,784,23.7,25,61,82
1582,2024-03-27 11:08,ICW0W2100560,10,3,1114,6000,24.5,29,72,67
1584,2024-03-27 15:44,ICW0W2100481,10,4,1383,1036,22.4,43,61,80
1585,2024-03-14 9:08,ICW0W2100587,55,20,392,6000,24.8,23,69,62
1586,2024-03-27 15:44,ICW0W2100582,35,13,659,204,22.6,31,70,92
1587,2024-03-27 15:44,ICW0W2100579,12,5,0,484,28.2,21,65,85
1588,2024-03-27 15:45,ICW0W2100562,23,12,631,812,25.6,23,62,78
1589,2024-03-27 15:44,ICW0W2100560,27,7,946,0,24.2,29,62,92
1590,2024-03-27 15:44,ICW0W2100549,28,10,906,109,19.9,35,71,97
1591,2024-03-27 15:44,ICW0W2100509,17,5,318,6000,24.1,31,69,66
1592,2024-03-27 15:44,ICW0W2100506,23,9,96,13,22.8,28,58,99
1593,2024-03-19 17:57,ICW0W2100499,33,13,500,548,20.5,30,82,86
1594,2024-03-19 13:26,ICW0W2100498,36,13,1781,645,24.5,41,86,77
1595,2024-03-27 15:44,ICW0W2100497,5000,2100,1254,278,24.6,34,78,28
1596,2024-03-27 15:47,ICW0W2100491,14,8,1076,60000,24.6,28,61,60
1597,2024-03-27 15:44,ICW0W2100489,8,3,307,10,28.2,25,70,93
1598,2024-03-27 15:44,ICW0W2100488,25,9,474,715,22.9,26,63,84
1599,2024-03-27 15:44,ICW0W2100485,12,4,1805,0,24,37,63,85
1600,2024-03-27 15:44,ICW0W2100479,35,13,1593,287,25.3,32,73,72
1601,2024-03-27 15:44,ICW0W2100467,12,4,,6000,24.2,27,67,59
1602,2024-02-17 23:27,ICW0W2100466,24,9,516,366,19.9,31,55,92
1603,2024-03-18 14:19,ICW0W2100463,33,10,791,935,22.7,21,71,77
1604,2024-03-27 15:44,ICW0W2100462,40,15,310,65,23.5,27,78,95
1605,2024-03-27 15:44,ICW0W2100460,38,14,489,0,21.7,30,82,95
1606,2024-02-27 19:25,ICW0W2100459,83,34,514,44,19.9,26,66,88
1607,2024-02-28 10:22,ICW0W2100457,12,4,1423,123,18.1,35,67,86
1608,2024-03-27 15:44,ICW0W2100455,16,6,1036,4141,24.3,34,68,71
1609,2024-03-27 15:44,ICW0W2001000,10,6,298,111,19.9,35,74,100
1610,2024-03-27 15:44,ICW0W2000996,8,8,1199,133,22.5,36,56,91
1611,2024-03-27 15:44,ICW0W2000991,31,20,640,81,19.4,35,71,97
1612,2024-02-20 14:27,ICW0W2000990,3,2,1052,6645,21,34,63,71
1613,2024-03-27 15:44,ICW0W2000987,4,3,749,398,23.7,30,60,93
1614,2024-03-27 15:44,ICW0W2000983,16,11,69,167,17.1,38,72,98
1615,2024-03-27 15:44,ICW0W2000978,15,10,584,167,22,30,53,95
1616,2024-03-27 15:44,ICW0W2000977,12,8,1081,2601,22.8,36,64,80
1617,2024-03-27 15:44,ICW0W2000974,45,29,736,6000,20.1,34,81,63
1618,2024-03-27 15:44,ICW0W2000973,21,13,855,292,21.3,34,59,91
1619,2024-03-27 13:25,ICW0W2000972,23,15,950,157,23.2,30,62,92
1620,2024-03-27 15:44,ICW0W2000968,13,8,754,1320,28.1,23,64,70
1621,2024-03-27 15:44,ICW0W2000964,51,33,479,55,20.4,28,68,91
1622,2024-03-27 15:44,ICW0W2000956,12,7,1135,2769,21.3,40,55,81
1623,2024-03-27 15:44,ICW0W2000955,40,27,562,128,20.3,32,56,91
1624,2024-03-27 15:44,ICW0W2000951,43,13,612,263,24.1,35,71,92
1625,2024-03-27 15:44,ICW0W2000944,31,20,678,81,22,34,75,92
1626,2024-03-27 15:44,ICW0W2000933,43,14,556,294,24.6,29,72,88
1627,2024-03-27 15:44,ICW0W2000926,25,8,172,52,25.6,28,60,95
1628,2024-03-27 15:44,ICW0W2000924,47,15,830,38,22.2,33,76,92
1629,2024-03-27 15:44,ICW0W2000922,31,8,661,112,23.9,39,79,98
1630,2024-03-27 15:44,V01T1623130,1,1,837,128,26.5,26,42,94
1631,2024-03-27 15:44,V01T1623129,10,5,730,174,25.6,26,41,92
1632,2024-03-27 15:44,V01T1623123,17,8,711,256,23.5,28,43,93
1633,2024-03-13 15:23,V01T1623121,55,24,426,132,18,22,43,92
1634,2024-03-27 15:43,V01T1623118,1,1,441,137,24.6,24,34,96
1635,2024-03-27 15:02,V01T1623117,47,21,968,207,24.1,29,47,86
1636,2024-03-27 15:44,V01T1623116,34,16,2362,182,29.2,26,40,67
1637,2024-03-27 15:44,V01T1623113,21,10,533,202,28,20,51,87
1638,2024-03-27 15:44,V01T1623112,39,18,2525,477,28.8,46,53,74
1639,2024-03-27 15:44,V01T1623109,32,15,2362,159,13.4,47,41,72
1640,2024-03-14 8:08,V01T1623108,39,18,623,125,20.3,26,33,92
1641,2024-03-27 15:44,V01T1623105,38,18,682,527,22.1,30,32,84
1642,2024-03-27 15:44,V01T1623102,7,3,1421,579,26.8,27,44,77
1643,2024-03-27 15:44,V01T1623100,224,55,960,349,24.2,36,30,68
1644,2024-03-27 15:44,ICW0W2000512,32,12,671,6000,26.1,31,73,62
1645,2024-03-27 15:44,ICW0W2000507,4,2,820,685,25.4,30,58,82
1646,2024-03-27 15:44,ICW0W2000505,17,7,877,471,21.6,36,63,92
1647,2024-03-27 15:44,ICW0W2000503,23,8,643,256,18.9,39,51,97
1648,2024-03-27 15:44,ICW0W2000501,12,5,834,523,21.6,35,72,91
1649,2024-03-27 15:44,ICW0W2000500,5,3,2500,1851,25.2,33,61,66
1650,2024-03-27 15:44,ICW0W2000459,14,5,666,17,24.5,29,61,94
1651,2024-03-27 15:44,ICW0W2000455,16,6,215,70,21.4,39,72,100
1652,2024-03-27 15:44,ICW0W2000447,9,2,1229,286,22.4,38,64,89
1653,2024-03-27 15:44,ICW0W2000398,40,15,622,67,21,33,65,93
1654,2024-03-25 10:31,ICW0W2000388,11,3,592,248,17.8,35,53,96
1655,2024-03-21 16:09,ICW0W2000382,16,5,500,0,23.3,20,63,98
1656,2024-01-15 14:01,ICW0W2000381,8,2,2500,123,26,15,53,72
1657,2024-03-27 15:44,ICW0W2000380,36,13,766,195,19.9,38,55,95
1658,2024-03-13 8:57,ICW0W2000373,68,18,521,107,15.3,34,69,84
1659,2024-03-27 15:44,ICW0W2000287,8,2,1092,170,22.8,34,53,90
1660,2023-12-01 13:35,ICW0W2000285,23,4,921,1027,14.7,22,61,70
1661,2024-03-27 15:44,ICW0W2000275,19,7,674,140,19.9,39,49,99
1662,2024-02-27 11:02,ICW0W2000263,15,3,430,42,20.9,24,65,99
1663,2024-03-27 15:44,ICW0W2000262,29,9,606,32,18.7,39,57,99
1664,2024-03-27 15:44,ICW0W2000248,48,16,987,11,21.5,30,95,92
1665,2024-03-27 15:43,ICW0W2100481,10,4,1395,1051,22.4,43,64,80
1666,2024-03-14 9:08,ICW0W2100587,55,20,392,6000,24.8,23,69,62
1667,2024-03-27 15:43,ICW0W2100582,34,13,658,199,22.6,31,71,92
1668,2024-03-27 15:43,ICW0W2100579,12,5,0,492,28.2,21,66,84
1669,2024-03-27 15:44,ICW0W2100562,25,13,622,820,25.6,23,62,77
1670,2024-03-27 15:43,ICW0W2100560,30,8,951,0,24.2,29,60,91
1672,2024-03-27 16:52,ICW0W2100481,69,28,990,178,22.1,41,62,94
1673,2024-03-14 9:08,ICW0W2100587,55,20,392,6000,24.8,23,69,62
1674,2024-03-27 16:52,ICW0W2100582,29,10,565,56,22.8,31,62,95
1675,2024-03-27 16:52,ICW0W2100579,25,10,0,100,27.7,20,60,91
1676,2024-03-27 16:53,ICW0W2100562,22,12,708,4546,25.8,25,63,66
1677,2024-03-27 16:52,ICW0W2100560,26,10,575,6000,24.1,26,67,63
1678,2024-03-27 16:52,ICW0W2100549,27,10,983,153,20.1,39,71,96
1679,2024-03-27 16:52,ICW0W2100509,19,7,314,6000,24.3,31,67,65
1680,2024-03-27 16:52,ICW0W2100506,29,12,844,26,21.3,43,57,100
1681,2024-03-19 17:57,ICW0W2100499,33,13,500,548,20.5,30,82,86
1682,2024-03-19 13:26,ICW0W2100498,36,13,1781,645,24.5,41,86,77
1683,2024-03-27 16:52,ICW0W2100497,5000,2100,747,67,24.4,31,60,36
1684,2024-03-27 16:55,ICW0W2100491,9,5,997,60000,24.4,29,62,55
1685,2024-03-27 16:52,ICW0W2100489,11,4,122,8,25.4,27,69,98
1686,2024-03-27 16:52,ICW0W2100488,35,14,423,113,22.6,26,64,94
1687,2024-03-27 16:52,ICW0W2100485,29,11,808,0,23.6,33,75,95
1688,2024-03-27 16:52,ICW0W2100479,33,12,748,97,24.3,30,65,90
1689,2024-03-27 16:52,ICW0W2100467,19,7,,6000,24,27,84,61
1690,2024-02-17 23:27,ICW0W2100466,24,9,516,366,19.9,31,55,92
1691,2024-03-18 14:19,ICW0W2100463,33,10,791,935,22.7,21,71,77
1692,2024-03-27 16:52,ICW0W2100462,41,16,230,312,24.1,26,70,89
1693,2024-03-27 16:52,ICW0W2100460,25,9,752,0,22.4,32,68,96
1694,2024-02-27 19:25,ICW0W2100459,83,34,514,44,19.9,26,66,88
1695,2024-02-28 10:22,ICW0W2100457,12,4,1423,123,18.1,35,67,86
1696,2024-03-27 16:52,ICW0W2100455,28,10,1331,0,24,37,69,88
1697,2024-03-27 16:52,ICW0W2001000,13,8,572,207,20.9,36,58,99
1698,2024-03-27 16:52,ICW0W2000996,16,15,1198,429,23,34,64,84
1699,2024-03-27 16:52,ICW0W2000991,27,18,566,66,19.5,35,64,98
1700,2024-02-20 14:27,ICW0W2000990,3,2,1052,6645,21,34,63,71
1701,2024-03-27 16:52,ICW0W2000987,5,4,687,432,23.7,30,59,90
1702,2024-03-27 16:52,ICW0W2000983,13,9,115,151,16.9,38,71,99
1703,2024-03-27 16:52,ICW0W2000978,18,11,571,293,21.3,30,53,93
